896128172,ROSHEGlVEAWAY,Roshe Run Giveaway,False,55135,ORG,ORG,NULL,NULL
89629466,BenHaggardMusic,Ben Haggard,True,58436,ORG,ORG,/m/05zppz,Man
8963722,wiredscience,WIRED Science,True,1180625,ORG,ORG,/book/magazine,Magazine
896383398,gangnamstylehp,gangnam style,False,13667,1,1,/music/composition,Composition
896532949,hahaVines,Haha Vines!,False,32454,1,2,NULL,NULL
896655438,perfgfprobs,Princess Probs,False,37492,ORG,ORG,/tv/tv_series_episode,TV Episode
896711430,GraphicsDesign6,Graphics Designer,False,10488,ORG,ORG,/business/industry,Industry
896895870,BeyondBlonde_,BlondeBeyondBelief,False,12192,NULL,NULL
NULL,NULL,NULL,NULL
89699637,DonnieBaker1,Donnie Baker,False,45941,NULL,NULL,/music/artist,Musical Artist
897025171,That_CollegeGuy,Cameron Lange,False,11283,ORG,ORG,/m/05zppz,Man
89708332,TheBuddhaNature,Art Mason,False,41433,ORG,ORG,/business/business_operation,Business Operation
89787221,Tsu_Surf,Picasso son,True,49599,NULL,1,NULL,NULL
89787930,Dave_Champion,Dave Champion,False,15487,5,2,/m/05zppz,Man
898156500,tbhtweet,Great tweets,False,18040,ORG,ORG,NULL,NULL
89838487,biebercioners,Janoskians,False,31007,1,0,/music/artist,Musical Artist
89898430,jennyslate,jenny slate,True,88197,3,0,/m/018gz8,Comedian
899938266,HotMiamiGirl,Hot Miami Girl,False,70498,ORG,ORG,NULL,NULL
90011799,CoachJimmyDykes,Jimmy Dykes,False,41617,5,1,/m/02rsl1,Baseball Second baseman
90048229,KathrynrMcc,Kathryn Mccormick,True,69951,2,0,/m/02hrh1q,Actor
90050292,UniBulBlog,UniBul Blog,False,171032,ORG,ORG,NULL,NULL
90065524,camilacanabal,Camila Canabal,True,962439,3,0,/m/02zsn,Woman
90067580,SteveRannazzisi,Stephen Rannazzisi,True,92163,3,2,/m/02hrh1q,Actor
900741138,avonamazing,TYSM QUINCY,False,12311,NULL,NULL
NULL,NULL,NULL,NULL
90077582,DemiLovatoBloog,Demi Lovato,False,26201,1,0,/m/02lnbg,Dance-pop Artist
90084490,BestEarthPix,Best Earth Pics,False,443350,NULL,NULL
NULL,NULL,NULL,NULL
90091717,RAGERRclothing,RAGERR,False,13086,1,1,NULL,NULL
900936727,ajcookofficial,AJ Cook,True,307788,3,0,/m/02hrh1q,Actor
90124625,StatusMinecraft,Minecraft Status,False,15875,1,1,NULL,NULL
901296078,sm0oth0perat0r,Yazir,False,80999,NULL,NULL
NULL,NULL,/m/02h6fbs,Philosopher
90189051,Team_Barrowman,John Barrowman News,True,263219,4,1,/m/0byb_x,TV Talent Show
902169967,_beskinny_,painful life,False,28384,ORG,ORG,/music/single,Canonical Version
90239185,MrCavalier34,Austin Carr,True,14494,5,1,/award/award_winner,Award Winner
902481463,asieselcholo,Asi es el cholo,False,56354,5,1,NULL,NULL
90274214,cloackars,Cloack,False,15684,ORG,ORG,/music/recording,Musical Recording
902851891,LasnierBrazil,Benzilers,False,12079,4,1,NULL,NULL
902872266,WatermelondreaJ,Watermelondrea Jones,False,73151,NULL,NULL
NULL,NULL,NULL,NULL
90321141,LABieberCrew,stefany.,False,34199,ORG,ORG,/olympics/olympic_athlete,Olympic athlete
90374320,glenna_opt,rap game glenna ,False,11140,1,1,NULL,NULL
90430970,IrishRugby,Irish Rugby,True,225882,1,2,/m/06br8,Rugby union Team
904369669,RFeltonGBMS,Raymond Felton,True,89224,ORG,ORG,/m/02sf_r,Basketball Point guard
904418648,TheNetflixLife,Netflix Life,False,183684,ORG,ORG,/m/0c4xc,TV Sitcom
90477623,ifmdb,Message Database,False,16721,ORG,ORG,NULL,NULL
90484508,GovChristie,Governor Christie,True,442284,5,1,/government/politician,Politician
90497750,glitirla,dawn mcnair,False,13393,5,2,NULL,NULL
90521461,thefrankmir,Frank Mir ,True,263496,3,1,/martial_arts/martial_artist,Martial Artist
90533828,claydeeofficial,CLAYDEE,False,19904,1,2,/m/02lnbg,Dance-pop Artist
90556030,patriciajaniot,Patricia Janiot,True,1197875,1,2,/m/02xhr2j,TV Journalist
90572868,DiceZacEfron,-.-.-,False,131918,NULL,NULL
NULL,NULL,NULL,NULL
906016508,RihannaXShe,Rihanna News,False,35451,2,0,NULL,NULL
